Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
낼부터 다시 반도체로 수급 몰림,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
결국,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,1.0,False
워렌버핏이 디지털플랫폼 기업에 집중하는이유,3,3_가치가_네이버는_네이버_디지털플랫폼,"['가치가', '네이버는', '네이버', '디지털플랫폼', '기업에', '거래량', '합병을하면', '집중하는이유', '초보가', '떨어지는']","['주가는 안 오르고 이자는 쌓이고 네이버 빚', '결국 네이버는 막대한 자금만 뜯김', '말귀를 못 알아듣네 합병으로 가치가 떨어지는']",가치가 - 네이버는 - 네이버 - 디지털플랫폼 - 기업에 - 거래량 - 합병을하면 - 집중하는이유 - 초보가 - 떨어지는,1.0,False
골드만 하는짓꺼리 봐라,2,2_오늘_희망회로_아님_가격에,"['오늘', '희망회로', '아님', '가격에', '그렇게', '가는', '가지고도', '개인들', '못먹을바엔', '당신들에게']","['신한증권 얘네들 금감원 신고감 아님', '코스피 개인들 팔고 있음 외국인 아님', '오늘 음봉일때 판 흑우 읍제 없을거라']",오늘 - 희망회로 - 아님 - 가격에 - 그렇게 - 가는 - 가지고도 - 개인들 - 못먹을바엔 - 당신들에게,0.7302099144838821,False
지수가 영,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.7553595472875438,False
거지가 와서 흔들고,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9070194388024789,False
쓸데없는 소리하지말고 공매도 대차차단 설정,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,True
그놈에 분위기며 감이며,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.8987557322676203,False
야는 전약 후강이네,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9781125848986894,False
반등없네,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
네이버 신용개미가 많다고 기사에 뜨던데,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9440726539866974,False
말귀를 못 알아듣네 합병으로 가치가 떨어지는,3,3_가치가_네이버는_네이버_디지털플랫폼,"['가치가', '네이버는', '네이버', '디지털플랫폼', '기업에', '거래량', '합병을하면', '집중하는이유', '초보가', '떨어지는']","['주가는 안 오르고 이자는 쌓이고 네이버 빚', '결국 네이버는 막대한 자금만 뜯김', '말귀를 못 알아듣네 합병으로 가치가 떨어지는']",가치가 - 네이버는 - 네이버 - 디지털플랫폼 - 기업에 - 거래량 - 합병을하면 - 집중하는이유 - 초보가 - 떨어지는,1.0,True
지금시간,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,1.0,False
나는 예전에 민석이가 증말로 특,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
골드만,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
또 올렸다 음전패턴이가,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9466608059980441,False
지수가 기술적 반등에 그칠 모양인데,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
합병을하면 가치가 떨어진다,3,3_가치가_네이버는_네이버_디지털플랫폼,"['가치가', '네이버는', '네이버', '디지털플랫폼', '기업에', '거래량', '합병을하면', '집중하는이유', '초보가', '떨어지는']","['주가는 안 오르고 이자는 쌓이고 네이버 빚', '결국 네이버는 막대한 자금만 뜯김', '말귀를 못 알아듣네 합병으로 가치가 떨어지는']",가치가 - 네이버는 - 네이버 - 디지털플랫폼 - 기업에 - 거래량 - 합병을하면 - 집중하는이유 - 초보가 - 떨어지는,1.0,False
장 마감 즈음해서,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
내일 많이 오르겠다 오늘은 영 힘이 없네,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
오늘도 하락하겠네,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9824335006190258,False
주주들이 좀 이상한 듯,2,2_오늘_희망회로_아님_가격에,"['오늘', '희망회로', '아님', '가격에', '그렇게', '가는', '가지고도', '개인들', '못먹을바엔', '당신들에게']","['신한증권 얘네들 금감원 신고감 아님', '코스피 개인들 팔고 있음 외국인 아님', '오늘 음봉일때 판 흑우 읍제 없을거라']",오늘 - 희망회로 - 아님 - 가격에 - 그렇게 - 가는 - 가지고도 - 개인들 - 못먹을바엔 - 당신들에게,0.805846458666277,False
결국 보합으로,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,0.9168266718275516,False
코스피 개인들 팔고 있음 외국인 아님,2,2_오늘_희망회로_아님_가격에,"['오늘', '희망회로', '아님', '가격에', '그렇게', '가는', '가지고도', '개인들', '못먹을바엔', '당신들에게']","['신한증권 얘네들 금감원 신고감 아님', '코스피 개인들 팔고 있음 외국인 아님', '오늘 음봉일때 판 흑우 읍제 없을거라']",오늘 - 희망회로 - 아님 - 가격에 - 그렇게 - 가는 - 가지고도 - 개인들 - 못먹을바엔 - 당신들에게,1.0,True
하이닉 오늘 상승분 다반납,2,2_오늘_희망회로_아님_가격에,"['오늘', '희망회로', '아님', '가격에', '그렇게', '가는', '가지고도', '개인들', '못먹을바엔', '당신들에게']","['신한증권 얘네들 금감원 신고감 아님', '코스피 개인들 팔고 있음 외국인 아님', '오늘 음봉일때 판 흑우 읍제 없을거라']",오늘 - 희망회로 - 아님 - 가격에 - 그렇게 - 가는 - 가지고도 - 개인들 - 못먹을바엔 - 당신들에게,0.9532054494864958,False
확 좀빼주이소,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
외국인 진짜 욕나오네,1,1_역시_이거_동시호가_감이며,"['역시', '이거', '동시호가', '감이며', '개인이', '거지가', '걸고', '그냥', '그놈에', '그래도']","['역시 신한 똥줄타서 들어오니라', '두나무랑 합병발표 했는데 주가 왜 이러냐', '너는 역시 맨날 보합이구나']",역시 - 이거 - 동시호가 - 감이며 - 개인이 - 거지가 - 걸고 - 그냥 - 그놈에 - 그래도,1.0,False
재료소멸 입니다,-1,-1_네이버_공매도_두나무_파란불,"['네이버', '공매도', '두나무', '파란불', '오늘은', '쓸데없는', '소리하지말고', '오늘', '재료', '상장']","['쓸데없는 소리하지말고 공매도 대차차단설', '쓸데없는 소리하지말고 공매도 대차차단 설정', '쓸데없는 소리하지말고 공매도 대차차단']",네이버 - 공매도 - 두나무 - 파란불 - 오늘은 - 쓸데없는 - 소리하지말고 - 오늘 - 재료 - 상장,0.0,False
외국계 순매도,0,0_end_년차_이번주_동시호가,"['end', '년차', '이번주', '동시호가', '돌파', '간다간다', 'to', '네이버챠트', '능력은', '고수']","['년차 고수', 'End to End', '이번주 만원 돌파']",end - 년차 - 이번주 - 동시호가 - 돌파 - 간다간다 - to - 네이버챠트 - 능력은 - 고수,0.651716513261824,False
