Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
농민등치는 농협창구,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
코스피,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,1.0,False
오른것도 없는데 기관들이 왜이리 팔아,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.8129186347902234,False
내일은 또살려구,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
하루 종일 파는 창구가 있는게 개미들,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.9262763503773092,True
으악,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.7514407417925203,False
돌아가는걸 봐서는 배당 원 주,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.8874839682406219,False
정부는 증권사 스팩상장폐지 하라,-1,-1_요약_믿고_패가망신호_코스피,"['요약', '믿고', '패가망신호', '코스피', '분기', '배당', '실적', '관세전쟁', 'pf', '갈수록']","['하한가 정도 장대음봉 나올 뉴스가 프로 하락', '장 요약 코스피', '장 요약 분기 실적']",요약 - 믿고 - 패가망신호 - 코스피 - 분기 - 배당 - 실적 - 관세전쟁 - pf - 갈수록,0.0,False
잘못 알고 있는 분,1,1_될지_nh투증_xx년_가겠죠,"['될지', 'nh투증', 'xx년', '가겠죠', 'ima', '가격', '가올라', '개미들', '갖고', '공매']","['NH투증 주식을 갖고 장난친게 아닌데 참', '하루 종일 파는 창구가 있는게 개미들', 'IMA 인가 받으려고 유증까지 했는데 완전']",될지 - nh투증 - xx년 - 가겠죠 - ima - 가격 - 가올라 - 개미들 - 갖고 - 공매,0.9206043241603515,False
좋은아침,0,0_나오는_이제_종목_주가,"['나오는', '이제', '종목', '주가', '오늘', '실적', '갑니다', '강추', '감사', '찍어보자']","['아직도 똥주를 들고 있나요', '욕 밖에 안 나오는 종목', 'S 욕밖에 안 나오는 종목']",나오는 - 이제 - 종목 - 주가 - 오늘 - 실적 - 갑니다 - 강추 - 감사 - 찍어보자,0.7422788835733476,False
