Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
나스닥 빠지면,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
원 일선 시초가로 빠지고,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
추락하는 땅콩항공,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
오늘 아시아나 항공 임직원들과 김장,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
대한항공 오늘은 AI주다,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
대한이가 항공주에서 방산주로 변모,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
땅콩이들 오늘은 금요일,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
흐린날은 피해가야긋다,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,0.9851757638812767,False
환율 이,1,1_환율_거래량_동시호가_종가,"['환율', '거래량', '동시호가', '종가', 'msci', '그렇지', '그룹', '금리', '금리인상', '급등할듯']","['월 말 환율 종가', '주 종가 환율', '환율 이']",환율 - 거래량 - 동시호가 - 종가 - msci - 그렇지 - 그룹 - 금리 - 금리인상 - 급등할듯,1.0,True
오늘 만천원대 붕괴는 기정 사실이고,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,0.8623976612796238,False
주 종가 환율,1,1_환율_거래량_동시호가_종가,"['환율', '거래량', '동시호가', '종가', 'msci', '그렇지', '그룹', '금리', '금리인상', '급등할듯']","['월 말 환율 종가', '주 종가 환율', '환율 이']",환율 - 거래량 - 동시호가 - 종가 - msci - 그렇지 - 그룹 - 금리 - 금리인상 - 급등할듯,1.0,True
환율까지,1,1_환율_거래량_동시호가_종가,"['환율', '거래량', '동시호가', '종가', 'msci', '그렇지', '그룹', '금리', '금리인상', '급등할듯']","['월 말 환율 종가', '주 종가 환율', '환율 이']",환율 - 거래량 - 동시호가 - 종가 - msci - 그렇지 - 그룹 - 금리 - 금리인상 - 급등할듯,0.9589596097702605,False
환율 역대급 전고점,1,1_환율_거래량_동시호가_종가,"['환율', '거래량', '동시호가', '종가', 'msci', '그렇지', '그룹', '금리', '금리인상', '급등할듯']","['월 말 환율 종가', '주 종가 환율', '환율 이']",환율 - 거래량 - 동시호가 - 종가 - msci - 그렇지 - 그룹 - 금리 - 금리인상 - 급등할듯,1.0,False
너무싸다 세게 최고 항공사,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
한일령 됐다해도 아니 한한령은 해제라,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,1.0,False
한국에 뭐 볼게 있노 니들도 한국,0,0_오늘_대한항공_매수_한일령,"['오늘', '대한항공', '매수', '한일령', '만원', '이거', '중국', '항공', '대한이가', '봐라']","['오늘 원 올랐어요 상한가 입', '오늘 종가', '대한항공 주가 만원 갈 가능성']",오늘 - 대한항공 - 매수 - 한일령 - 만원 - 이거 - 중국 - 항공 - 대한이가 - 봐라,0.8890284795671497,False
