Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
kb가 배당금 젤 적다 배당금 높여라 나,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,0.9579410354581326,False
이런 정책이 나올수도 있다,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,0.9487890020777582,False
엔비디아 실적 서프라이즈로,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
국민의 흡혈귀가된 으냉,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
속보속보 정부,1,1_관세협상_ai_거래소서_ls증권이,"['관세협상', 'ai', '거래소서', 'ls증권이', '거품론이랑', '결과물은', '경제', '공매', '대체거래소', '대한민국']","['여기서 더올리면 배당율 대 만들자는 얘긴', '한 미 관세협상 성공적 자랑하고 결과물은', '미국 ai 거품론이랑 은행주랑 무슨 상관']",관세협상 - ai - 거래소서 - ls증권이 - 거품론이랑 - 결과물은 - 경제 - 공매 - 대체거래소 - 대한민국,1.0,False
배당금 일에 들어 옵니까,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
국가 백년대계를 다시 짤 새로운 지도자,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,0.882044522052132,False
공매도 세력들의 무모함,2,2_은행주_공매도_세력들의_요약,"['은행주', '공매도', '세력들의', '요약', '배당소득', '분리과세', '가장', '고금리정책에', '투자전략', '디파이']","['장 요약 배당소득 분리과세', '장 요약 은행주 순환매', '폭등이유 은행주 배당소득 분리과세 호']",은행주 - 공매도 - 세력들의 - 요약 - 배당소득 - 분리과세 - 가장 - 고금리정책에 - 투자전략 - 디파이,0.9895019585073421,False
삼성증권 진짜 창구 누구냐,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
이렇게 폭락시킬거며는,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,0.9390157774698488,False
대은행중 진짜 얘만 떨어지네,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
분기 배당금은,2,2_은행주_공매도_세력들의_요약,"['은행주', '공매도', '세력들의', '요약', '배당소득', '분리과세', '가장', '고금리정책에', '투자전략', '디파이']","['장 요약 배당소득 분리과세', '장 요약 은행주 순환매', '폭등이유 은행주 배당소득 분리과세 호']",은행주 - 공매도 - 세력들의 - 요약 - 배당소득 - 분리과세 - 가장 - 고금리정책에 - 투자전략 - 디파이,0.9895019585073421,False
니들 빨리 팔랜다,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
주식전문가들이 사기범으로 보인다,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
공매도 세력들의 완승,2,2_은행주_공매도_세력들의_요약,"['은행주', '공매도', '세력들의', '요약', '배당소득', '분리과세', '가장', '고금리정책에', '투자전략', '디파이']","['장 요약 배당소득 분리과세', '장 요약 은행주 순환매', '폭등이유 은행주 배당소득 분리과세 호']",은행주 - 공매도 - 세력들의 - 요약 - 배당소득 - 분리과세 - 가장 - 고금리정책에 - 투자전략 - 디파이,0.9102996935293032,False
여기,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
미국 ai 거품론이랑 은행주랑 무슨 상관,1,1_관세협상_ai_거래소서_ls증권이,"['관세협상', 'ai', '거래소서', 'ls증권이', '거품론이랑', '결과물은', '경제', '공매', '대체거래소', '대한민국']","['여기서 더올리면 배당율 대 만들자는 얘긴', '한 미 관세협상 성공적 자랑하고 결과물은', '미국 ai 거품론이랑 은행주랑 무슨 상관']",관세협상 - ai - 거래소서 - ls증권이 - 거품론이랑 - 결과물은 - 경제 - 공매 - 대체거래소 - 대한민국,1.0,True
Kb만 배떨어지네,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,0.9941365555360714,False
차 상법 취소,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
대폭락,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
반도체 기술주 조정 대금융 강상승,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
저평가주로서 배당이 기대됨,2,2_은행주_공매도_세력들의_요약,"['은행주', '공매도', '세력들의', '요약', '배당소득', '분리과세', '가장', '고금리정책에', '투자전략', '디파이']","['장 요약 배당소득 분리과세', '장 요약 은행주 순환매', '폭등이유 은행주 배당소득 분리과세 호']",은행주 - 공매도 - 세력들의 - 요약 - 배당소득 - 분리과세 - 가장 - 고금리정책에 - 투자전략 - 디파이,1.0,False
반도체 기술주 팔고,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
외인땜에 많이 못가네,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
끝났네 끝났어,0,0_오늘_빨리_배당락_외인,"['오늘', '빨리', '배당락', '외인', '배당금', '자사주', '배당', '옵션만기일', '조정', '장전에']","['오늘', '오늘 배당락에 옵션만기일 폭락예정', '빨리 튀어라 배당락에 옵션만기일 겹쳤다']",오늘 - 빨리 - 배당락 - 외인 - 배당금 - 자사주 - 배당 - 옵션만기일 - 조정 - 장전에,1.0,False
이번주 발의되는 자사주 소각 배당분리과세,1,1_관세협상_ai_거래소서_ls증권이,"['관세협상', 'ai', '거래소서', 'ls증권이', '거품론이랑', '결과물은', '경제', '공매', '대체거래소', '대한민국']","['여기서 더올리면 배당율 대 만들자는 얘긴', '한 미 관세협상 성공적 자랑하고 결과물은', '미국 ai 거품론이랑 은행주랑 무슨 상관']",관세협상 - ai - 거래소서 - ls증권이 - 거품론이랑 - 결과물은 - 경제 - 공매 - 대체거래소 - 대한민국,1.0,False
배당이,1,1_관세협상_ai_거래소서_ls증권이,"['관세협상', 'ai', '거래소서', 'ls증권이', '거품론이랑', '결과물은', '경제', '공매', '대체거래소', '대한민국']","['여기서 더올리면 배당율 대 만들자는 얘긴', '한 미 관세협상 성공적 자랑하고 결과물은', '미국 ai 거품론이랑 은행주랑 무슨 상관']",관세협상 - ai - 거래소서 - ls증권이 - 거품론이랑 - 결과물은 - 경제 - 공매 - 대체거래소 - 대한민국,0.9723951233977953,False
국민들은 사법질서 무너뜨린 법무장관 규탄한,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
사법체계 무너뜨린 법무장관은 즉각 물러나라,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,True
국개 sk들아 어르신들은 분노한다,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
KB가 제일 건전하다,-1,-1_무너뜨린_kb_법무장관_사법체계,"['무너뜨린', 'kb', '법무장관', '사법체계', '배당', '역시', '마감', '하루에', '실적', '물러나라']","['사법체계 무너뜨린 법무장관은 즉각 물러나라', '사법체계 무너뜨린 법무장관 물러하라', '사법체계 무너뜨린 법무장관 물러나라']",무너뜨린 - kb - 법무장관 - 사법체계 - 배당 - 역시 - 마감 - 하루에 - 실적 - 물러나라,0.0,False
