Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
삼디,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
떡상 예상,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
월요일부터 폭등장시작입니다,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
부인불가부정선거 좀가자 전고체,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,0.8676492452891301,False
전고체배터리 원료 가격 낮아져,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
내일 프로이상 상승기대해봅니다 내용,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
내일부터 다시 폭등장이네,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
금리 인하 시사 에 뉴욕 증시 들썩 다,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,0.9034092639836108,False
싸게잡고싶은사람들,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,0.8321654326390685,False
내일은 말입니다,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
지금 ai관련주 조정은 몇달 갈꺼다,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
지금 삼성sdi주가가 빠지는이유,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
ess 사업 진출 삼성sdi 적정주가,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,True
어느날 갑자기 나오면,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
SDI 좋은 회사 맞지만 싸게 살 수 있으,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
이종복 토마토방송,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
내가보는,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
이긍 닭머리들만모여서 만든회사도,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,0.9441041652301951,False
ESS 저장장치 중요성,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
K 베터리 연구개발 확대,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,0.9144321059331778,False
양대 폭망 사업을 가지고 있네,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,0.9816470078710794,False
머니을 준비하라 차전지 분수령 공개,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
Ai가 일자리 대거 없애 금리 내려 봤자 물,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
차 ess도 삼성sdi가 쓸어 담을거라 생,0,0_삼성sdi_지금_코스피_분기,"['삼성sdi', '지금', '코스피', '분기', '배터리', 'ess', '다시', '삼성', '오늘', '이차전지']","['ess 사업 진출 삼성sdi 적정주가', '삼성 외삼촌 회사 PBR 이렇게', '속보 삼성SDI 분기 누적 영업이익']",삼성sdi - 지금 - 코스피 - 분기 - 배터리 - ess - 다시 - 삼성 - 오늘 - 이차전지,1.0,False
